,customer_id,rcpt_domain_legacy_isp,rcpt_domain_other,total_injection_count,total_injection_count_tracked,complaint_count,trap_count,open_count,admin_csl_bounce,admin_gsl_bounce,admin_other_bounce,block_bounce,dns_failure_bounce,generic_bounce,hard_bounce,mailbox_full_bounce,other_bounce,smart_send_suppression_bounce,soft_bounce,timeout_bounce,too_large_bounce,transient_failure_bounce,undetermined_bounce,rcpt_domain_legacy_isp_percent,rcpt_domain_other_percent,total_injection_count_tracked_percent,complaint_count_percent,trap_count_percent,open_count_percent,admin_csl_bounce_percent,admin_gsl_bounce_percent,admin_other_bounce_percent,block_bounce_percent,dns_failure_bounce_percent,generic_bounce_percent,hard_bounce_percent,mailbox_full_bounce_percent,other_bounce_percent,smart_send_suppression_bounce_percent,soft_bounce_percent,timeout_bounce_percent,too_large_bounce_percent,transient_failure_bounce_percent,undetermined_bounce_percent,terminated
0,0,340,11557,11897,0,1,4,,738,6,,29,,,11,67,,,,4,,,1,0.028578633,0.971421367,0,8.41E-05,0.000336219,0,0.062032445,0.000504329,0,0.002437589,0,0,0.000924603,0.005631672,0,0,0,0.000336219,0,0,8.41E-05,FALSE
1,1,,2230977,2230977,0,,,,,,,,,,84,,,,,,,,3490,0,1,0,0,0,0,0,0,0,0,0,0,3.77E-05,0,0,0,0,0,0,0,0.001564337,FALSE
2,2,733,29865,30598,0,,1,,4419,44,,18,5,,4,,,,,58,,,75,0.023955814,0.976044186,0,0,3.27E-05,0,0.144421204,0.001438002,0,0.000588274,0.000163409,0,0.000130727,0,0,0,0,0.001895549,0,0,0.002451141,FALSE
3,3,,21120,21120,53,1,3,12,484,51,,11,5,3,30,3,,,,417,,,4,0,1,0.00250947,4.73E-05,0.000142045,0.000568182,0.022916667,0.002414773,0,0.000520833,0.000236742,0.000142045,0.001420455,0.000142045,0,0,0,0.019744318,0,0,0.000189394,FALSE
4,4,,1766,1766,1766,,,20,,,,,,,,,,,,,,,,0,1,1,0,0,0.011325028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
5,5,,4757,4757,0,,1,,852,4,,,23,,103,,,,,25,,1,1,0,1,0,0,0.000210217,0,0.179104478,0.000840866,0,0,0.00483498,0,0.021652302,0,0,0,0,0.005255413,0,0.000210217,0.000210217,FALSE
6,6,94,13450,13544,0,,,9444,25,2,,12,4,,21,2,,,,6,,,4,0.006940343,0.993059657,0,0,0,0.69728293,0.001845836,0.000147667,0,0.000886001,0.000295334,0,0.001550502,0.000147667,0,0,0,0.000443001,0,0,0.000295334,FALSE
7,7,4,1534,1538,0,,,,89,5,,24,,,14,,,,,6,,,,0.00260078,0.99739922,0,0,0,0,0.05786736,0.003250975,0,0.015604681,0,0,0.009102731,0,0,0,0,0.00390117,0,0,0,FALSE
8,8,,1482,1482,1482,,,640,17,1,,,1,,3,,,,,2,,,,0,1,1,0,0,0.431848853,0.011470985,0.000674764,0,0,0.000674764,0,0.002024291,0,0,0,0,0.001349528,0,0,0,FALSE
9,9,241,12502,12743,12743,,,110,2640,,,,,57,,,,,,39,,,64,0.018912344,0.981087656,1,0,0,0.00863219,0.207172565,0,0,0,0,0.004473044,0,0,0,0,0,0.003060504,0,0,0.005022365,FALSE
10,10,43,11795,11838,0,1,,4,436,1,,20,3,,53,15,,,,10,,,1,0.00363237,0.99636763,0,8.45E-05,0,0.000337895,0.036830546,8.45E-05,0,0.001689475,0.000253421,0,0.004477108,0.001267106,0,0,0,0.000844737,0,0,8.45E-05,FALSE
11,11,1385,20641,22026,22026,,,34423,34,42,,2,2,,78,,,,,8,,,,0.062880232,0.937119768,1,0,0,1.562834832,0.00154363,0.001906837,0,9.08E-05,9.08E-05,0,0.003541269,0,0,0,0,0.000363207,0,0,0,FALSE
12,12,133,3851,3984,3981,,,4679,10,1,,11,,,5,,,,,71,,,2,0.033383534,0.966616466,0.999246988,0,0,1.174447791,0.00251004,0.000251004,0,0.002761044,0,0,0.00125502,0,0,0,0,0.017821285,0,0,0.000502008,TRUE
13,13,1145,117675,118820,118799,5,21,8329,12387,359,,205,16,12,458,601,,,,,,12,101,0.009636425,0.990363575,0.999823262,4.21E-05,0.000176738,0.070097627,0.104250126,0.003021377,0,0.001725299,0.000134657,0.000100993,0.00385457,0.005058071,0,0,0,0,0,0.000100993,0.000850025,FALSE
14,14,,5122,5122,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
15,15,59,1565,1624,0,1,6,,,,,21,4,1,108,,,,,,,,8,0.036330049,0.963669951,0,0.000615764,0.003694581,0,0,0,0,0.012931034,0.002463054,0.000615764,0.066502463,0,0,0,0,0,0,0,0.004926108,FALSE
16,16,4,10949,10953,9167,,1,12892,83,14,,133,,,28,,,,,178,,,1,0.000365197,0.999634803,0.836939651,0,9.13E-05,1.177029124,0.007577833,0.001278189,0,0.012142792,0,0,0.002556377,0,0,0,0,0.016251255,0,0,9.13E-05,FALSE
17,17,16,10385,10401,0,,,,643,12,,26,1,,36,7,,,,7,,1,25,0.001538314,0.998461686,0,0,0,0,0.061820979,0.001153735,0,0.00249976,9.61E-05,0,0.003461206,0.000673012,0,0,0,0.000673012,0,9.61E-05,0.002403615,FALSE
18,18,,1261,1261,0,,,,135,16,,,,,1,,,,,20,,,,0,1,0,0,0,0,0.107057891,0.012688343,0,0,0,0,0.000793021,0,0,0,0,0.015860428,0,0,0,FALSE
19,19,8,36634,36642,0,19,40,,,,,14,26,3,48,8,,,,1,,7,5,0.000218329,0.999781671,0,0.000518531,0.001091643,0,0,0,0,0.000382075,0.000709568,8.19E-05,0.001309972,0.000218329,0,0,0,2.73E-05,0,0.000191038,0.000136455,FALSE
20,20,973,199008,199981,0,21,489,,18992,1848,304,7375,842,157,24379,597,7,,1,10124,,15,2336,0.004865462,0.995134538,0,0.00010501,0.002445232,0,0.094969022,0.009240878,0.001520144,0.036878503,0.0042104,0.000785075,0.121906581,0.002985284,3.50E-05,0,5.00E-06,0.050624809,0,7.50E-05,0.01168111,TRUE
21,21,9,28159,28168,0,1,,,,,,,,,,,,,,14084,,,,0.000319512,0.999680488,0,3.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,TRUE
22,22,82514,1129547,1212061,0,74,,,,,,54,,,138,10,,,,464446,,6,,0.068077432,0.931922568,0,6.11E-05,0,0,0,0,0,4.46E-05,0,0,0.000113856,8.25E-06,0,0,0,0.383186985,0,4.95E-06,0,TRUE
23,23,10,17444,17454,162,7,48,607,155,7,,30,2,,34,14,,,,20,,,40,0.000572935,0.999427065,0.00928154,0.000401054,0.002750086,0.034777128,0.008880486,0.000401054,0,0.001718804,0.000114587,0,0.001947978,0.000802108,0,0,0,0.001145869,0,0,0.002291738,FALSE
24,24,52984,1534851,1587835,0,207,25,,,,,997,1,,627,16,,,,43649,,3755,55,0.033368706,0.966631294,0,0.000130366,1.57E-05,0,0,0,0,0.000627899,6.30E-07,0,0.000394877,1.01E-05,0,0,0,0.027489632,0,0.002364855,3.46E-05,TRUE
25,25,3,20030,20033,0,6,50,,1296,107,,174,33,6,1311,58,,,,569,,2,174,0.000149753,0.999850247,0,0.000299506,0.002495882,0,0.064693256,0.005341187,0,0.008685669,0.001647282,0.000299506,0.065442021,0.002895223,0,0,0,0.028403135,0,9.98E-05,0.008685669,FALSE
26,26,28,5454,5482,0,1,,,,2,,,1,,4,,,,,6,,,1,0.005107625,0.994892375,0,0.000182415,0,0,0,0.00036483,0,0,0.000182415,0,0.000729661,0,0,0,0,0.001094491,0,0,0.000182415,FALSE
27,27,,13747,13747,0,,3,,,,,,22,,480,,,,,,,,,0,1,0,0,0.000218229,0,0,0,0,0,0.001600349,0,0.034916709,0,0,0,0,0,0,0,0,TRUE
28,28,,23012,23012,23012,,,12371,990,55,,219,,,235,18,,,,17,,,,0,1,1,0,0,0.537589084,0.043021033,0.002390057,0,0.009516774,0,0,0.010212063,0.000782201,0,0,0,0.000738745,0,0,0,FALSE
29,29,2099,54225,56324,0,,15,,4104,11,,141,18,6,16,5,,,38,544,,3,30,0.037266529,0.962733471,0,0,0.000266316,0,0.072864143,0.000195299,0,0.002503373,0.00031958,0.000106527,0.000284071,8.88E-05,0,0,0.000674668,0.009658405,0,5.33E-05,0.000532633,FALSE
30,30,54,2112,2166,0,,5,,,,,228,7,1,105,,,,1,1,,,63,0.024930748,0.975069252,0,0,0.002308403,0,0,0,0,0.105263158,0.003231764,0.000461681,0.048476454,0,0,0,0.000461681,0.000461681,0,0,0.029085873,FALSE
31,31,1,13553,13554,13554,,,5732,1538,9,,3,,,12,1,,,,10,,,41,7.38E-05,0.999926221,1,0,0,0.422900989,0.113472038,0.000664011,0,0.000221337,0,0,0.000885347,7.38E-05,0,0,0,0.00073779,0,0,0.003024937,FALSE
32,32,6,56506,56512,53608,5,24,62775,2845,95,,109,54,35,451,13,,,,706,,3,369,0.000106172,0.999893828,0.948612684,8.85E-05,0.000424689,1.110826019,0.05034329,0.001681059,0,0.001928794,0.000955549,0.000619337,0.007980606,0.00023004,0,0,0,0.012492922,0,5.31E-05,0.006529587,FALSE
33,33,3,2450,2453,0,,,,79,19,,2,,,11,,,,,10,,,,0.001222992,0.998777008,0,0,0,0,0.032205463,0.007745618,0,0.000815328,0,0,0.004484305,0,0,0,0,0.004076641,0,0,0,FALSE
34,34,1130,36428,37558,0,27,62,,9,4,1,74,9,,33,11,,,,2,,,51,0.030086799,0.969913201,0,0.000718888,0.00165078,0,0.000239629,0.000106502,2.66E-05,0.001970286,0.000239629,0,0.000878641,0.00029288,0,0,0,5.33E-05,0,0,0.0013579,FALSE
35,35,36,97567,97603,0,22,29,,,,,23,,,34,5,,,,,,,36,0.000368841,0.999631159,0,0.000225403,0.000297122,0,0,0,0,0.000235648,0,0,0.00034835,5.12E-05,0,0,0,0,0,0,0.000368841,TRUE
36,36,,2331,2331,1439,,,38,,,,888,,,3,1,,,,,,,,0,1,0.617331617,0,0,0.016302016,0,0,0,0.380952381,0,0,0.001287001,0.000429,0,0,0,0,0,0,0,TRUE
37,37,,100754,100754,0,4087,,,85,20,,3,,,130,,,,,20,,,4,0,1,0,0.040564146,0,0,0.000843639,0.000198503,0,2.98E-05,0,0,0.001290271,0,0,0,0,0.000198503,0,0,3.97E-05,TRUE
38,38,12,7670,7682,0,,154,,,,,102,9,,1814,88,,,,,,2,14,0.001562093,0.998437907,0,0,0.020046863,0,0,0,0,0.013277792,0.00117157,0,0.236136423,0.01145535,0,0,0,0,0,0.000260349,0.001822442,TRUE
39,39,,1167,1167,0,,,,,,,18,2,2,11,,,,,9,,,12,0,1,0,0,0,0,0,0,0,0.015424165,0.001713796,0.001713796,0.009425878,0,0,0,0,0.007712082,0,0,0.010282776,FALSE
40,40,,13357,13357,0,8,9,,,,,1458,220,5,294,9,,,,1,,10,61,0,1,0,0.000598937,0.000673804,0,0,0,0,0.109156248,0.016470764,0.000374336,0.022010931,0.000673804,0,0,0,7.49E-05,0,0.000748671,0.004566894,FALSE
41,41,,50562,50562,0,3,723,,1635,21,7,2007,36,4,37,47,,,,,,7,355,0,1,0,5.93E-05,0.014299276,0,0.032336537,0.000415332,0.000138444,0.039693841,0.000711997,7.91E-05,0.000731775,0.000929552,0,0,0,0,0,0.000138444,0.007021083,FALSE
42,42,1171631,89571,1261202,0,3081,,241655,,,,83,,,40577,25,,,,4,,7,,0.928979656,0.071020344,0,0.002442908,0,0.191606896,0,0,0,6.58E-05,0,0,0.032173276,1.98E-05,0,0,0,3.17E-06,0,5.55E-06,0,TRUE
43,43,19536,426,19962,0,318,,,,,,1,,,206,,,,,10,,,26,0.978659453,0.021340547,0,0.015930268,0,0,0,0,0,5.01E-05,0,0,0.010319607,0,0,0,0,0.000500952,0,0,0.001302475,TRUE
44,44,47,2215,2262,2262,14,1,487,16,14,,7,1,,76,3,,,,20,,5,,0.020778073,0.979221927,1,0.006189213,0.000442087,0.215296198,0.007073386,0.006189213,0,0.003094607,0.000442087,0,0.033598585,0.00132626,0,0,0,0.008841733,0,0.002210433,0,FALSE
45,45,9578,313,9891,0,,,,,,,,,,,,,,,,,,,0.96835507,0.03164493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
46,46,170,9737,9907,0,1,19,,,,4,212,12,1,249,28,,,,,,2,26,0.017159584,0.982840416,0,0.000100939,0.001917836,0,0,0,0.000403755,0.021399011,0.001211265,0.000100939,0.025133744,0.002826284,0,0,0,0,0,0.000201877,0.002624407,TRUE
47,47,176,7338,7514,0,,8,,995,28,,243,4,,2,,,,,125,,,22,0.023422944,0.976577056,0,0,0.001064679,0,0.132419484,0.003726377,0,0.032339633,0.00053234,0,0.00026617,0,0,0,0,0.016635614,0,0,0.002927868,FALSE
48,48,1483,135345,136828,0,137,94,,,,,1453,65,10,1089,131,3,,,6,,25,184,0.010838425,0.989161575,0,0.001001257,0.000686994,0,0,0,0,0.010619172,0.000475049,7.31E-05,0.007958897,0.000957406,2.19E-05,0,0,4.39E-05,0,0.000182711,0.001344754,TRUE
49,49,48,26363,26411,0,2,2,,,,,185,11,5,3024,1,,,,,,2,83,0.001817425,0.998182575,0,7.57E-05,7.57E-05,0,0,0,0,0.007004657,0.000416493,0.000189315,0.114497747,3.79E-05,0,0,0,0,0,7.57E-05,0.00314263,TRUE
50,50,3,4927,4930,0,,,,,,,,,,2,,,,,,,,32,0.000608519,0.999391481,0,0,0,0,0,0,0,0,0,0,0.00040568,0,0,0,0,0,0,0,0.006490872,TRUE
51,51,218,1765,1983,0,,,,,,,,,,9,,,,,,,,,0.109934443,0.890065557,0,0,0,0,0,0,0,0,0,0,0.004538578,0,0,0,0,0,0,0,0,TRUE
52,52,7,3150,3157,0,1,1,,,,,62,7,5,644,5,,,,,,,15,0.002217295,0.997782705,0,0.000316756,0.000316756,0,0,0,0,0.019638898,0.002217295,0.001583782,0.203991131,0.001583782,0,0,0,0,0,0,0.004751346,TRUE
53,53,325,3684,4009,0,7,2,,,,,164,,,107,2,,,,,,1,4,0.081067598,0.918932402,0,0.001746071,0.000498878,0,0,0,0,0.040907957,0,0,0.026689948,0.000498878,0,0,0,0,0,0.000249439,0.000997755,TRUE
54,54,,1299,1299,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
55,55,1218444,14575,1233019,0,1189,24,113632,1064,68,,104,,2,1527,4,,,,,,,3909,0.98817942,0.01182058,0,0.0009643,1.95E-05,0.092157542,0.000862923,5.51E-05,0,8.43E-05,0,1.62E-06,0.001238424,3.24E-06,0,0,0,0,0,0,0.003170267,TRUE
56,56,5,40506,40511,0,,29,,,,44,4180,12,79,11790,110,,,8,,1,,395,0.000123423,0.999876577,0,0,0.000715855,0,0,0,0.001086125,0.103181852,0.000296216,0.001950088,0.291032065,0.002715312,0,0,0.000197477,0,2.47E-05,0,0.009750438,TRUE
57,57,46381,1960,48341,0,8,,,,,,,,,501,,,,,,,,46,0.959454707,0.040545293,0,0.000165491,0,0,0,0,0,0,0,0,0.010363873,0,0,0,0,0,0,0,0.000951573,TRUE
58,58,,4999,4999,0,3,,,,,,,,,27,,,,,,,,,0,1,0,0.00060012,0,0,0,0,0,0,0,0,0.00540108,0,0,0,0,0,0,0,0,FALSE
59,59,,4887,4887,0,5,,,,,,,,,68,,,,,,,,148,0,1,0,0.001023123,0,0,0,0,0,0,0,0,0.013914467,0,0,0,0,0,0,0,0.030284428,TRUE
60,60,,46775,46775,0,2,,,,,,,,,34,,,,,,,,,0,1,0,4.28E-05,0,0,0,0,0,0,0,0,0.000726884,0,0,0,0,0,0,0,0,TRUE
61,61,,5000,5000,0,3,,,,,,,,,56,,,,,,,,,0,1,0,0.0006,0,0,0,0,0,0,0,0,0.0112,0,0,0,0,0,0,0,0,TRUE
62,62,,5001,5001,0,2,,,,,,,,,123,,,,,,,,,0,1,0,0.00039992,0,0,0,0,0,0,0,0,0.024595081,0,0,0,0,0,0,0,0,TRUE
63,63,,5000,5000,0,2,,,,,,,,,46,,,,,,,,,0,1,0,0.0004,0,0,0,0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,TRUE
64,64,,5000,5000,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
65,65,,12876,12876,0,2,,,,,,2,,,1124,,,,,,,,2701,0,1,0,0.000155328,0,0,0,0,0,0.000155328,0,0,0.087294191,0,0,0,0,0,0,0,0.209770115,TRUE
66,66,,1109,1109,0,1,,,55,,,2,,,2,,,,,,,,,0,1,0,0.000901713,0,0,0.049594229,0,0,0.001803427,0,0,0.001803427,0,0,0,0,0,0,0,0,FALSE
67,67,,1000,1000,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
68,68,19,13642,13661,0,2,38,,,,2,1307,58,15,2759,12,,,,,,4,115,0.001390821,0.998609179,0,0.000146402,0.002781641,0,0,0,0.000146402,0.095673816,0.004245663,0.001098016,0.201961789,0.000878413,0,0,0,0,0,0.000292804,0.008418125,TRUE
69,69,,22762,22762,0,,,,,,,25,,,314,317,,,,416,,,67,0,1,0,0,0,0,0,0,0,0.001098322,0,0,0.013794921,0.01392672,0,0,0,0.018276074,0,0,0.002943502,TRUE
70,70,406,62358,62764,0,7,79,,,,26,8609,25,4,2069,19,,,,1044,,76,2985,0.006468676,0.993531324,0,0.000111529,0.001258683,0,0,0,0.00041425,0.137164617,0.000398318,6.37E-05,0.032964757,0.000302721,0,0,0,0.016633739,0,0.001210885,0.04755911,TRUE
71,71,67,1468,1535,0,1,1,,,,,8,,,6,2,,,,,,,,0.043648208,0.956351792,0,0.000651466,0.000651466,0,0,0,0,0.005211726,0,0,0.003908795,0.001302932,0,0,0,0,0,0,0,TRUE
72,72,194,6743,6937,0,4,4,,86,18,,5,4,,12,2,,,,21,,,2,0.02796598,0.97203402,0,0.000576618,0.000576618,0,0.01239729,0.002594782,0,0.000720773,0.000576618,0,0.001729854,0.000288309,0,0,0,0.003027245,0,0,0.000288309,FALSE
73,73,,4146,4146,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
74,74,14,3220,3234,0,,8,,262,6,,22,16,,9,,,,,15,,2,73,0.004329004,0.995670996,0,0,0.002473717,0,0.081014224,0.001855288,0,0.006802721,0.004947434,0,0.002782931,0,0,0,0,0.004638219,0,0.000618429,0.022572665,FALSE
75,75,,19657,19657,0,,320,1146,,,168,3454,8,10,1086,33,,,,12,,7,1000,0,1,0,0,0.016279188,0.058299842,0,0,0.008546574,0.175713486,0.00040698,0.000508725,0.055247495,0.001678791,0,0,0,0.00061047,0,0.000356107,0.050872463,TRUE
76,76,,1257,1257,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
77,77,2,18913,18915,0,,13,,,,,15,,,1392,1,,,,,,,8,0.000105736,0.999894264,0,0,0.000687285,0,0,0,0,0.000793021,0,0,0.073592387,5.29E-05,0,0,0,0,0,0,0.000422945,FALSE
78,78,,1365,1365,0,1,,,11,,,,,,12,2,,,,,,,,0,1,0,0.000732601,0,0,0.008058608,0,0,0,0,0,0.008791209,0.001465201,0,0,0,0,0,0,0,FALSE
79,79,488,97871,98359,0,39,124,417,,,56,4906,270,19,12526,26,,,,,,27,7608,0.004961417,0.995038583,0,0.000396507,0.001260688,0.004239571,0,0,0.000569343,0.049878506,0.002745046,0.00019317,0.12734981,0.000264338,0,0,0,0,0,0.000274505,0.077349302,TRUE
80,80,10589,765725,776314,0,98,2149,,2324,563,239,7413,1680,805,21614,331,3,,1,2763,5,813,14415,0.013640099,0.986359901,0,0.000126238,0.00276821,0,0.002993634,0.000725222,0.000307865,0.009548971,0.002164073,0.001036952,0.027841827,0.000426374,3.86E-06,0,1.29E-06,0.003559127,6.44E-06,0.001047257,0.018568517,FALSE
81,81,,1414,1414,0,,,,,,,,,,174,3,,,,,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,0.123055163,0.002121641,0,0,0,0,0.001414427,0,0.000707214,TRUE
82,82,21,187452,187473,0,11,26,12,2830,119,,5539,54,16,183,33,,,,253,,3,258,0.000112016,0.999887984,0,5.87E-05,0.000138687,6.40E-05,0.015095507,0.000634758,0,0.029545588,0.000288041,8.53E-05,0.000976141,0.000176025,0,0,0,0.001349528,0,1.60E-05,0.001376198,FALSE
83,83,,1323,1323,0,,,,,,,,,,20,,,,,,,,9,0,1,0,0,0,0,0,0,0,0,0,0,0.015117158,0,0,0,0,0,0,0,0.006802721,TRUE
84,84,,4335,4335,4335,,,3617,24,,,3,1,,1,,,,,1,2,,23,0,1,1,0,0,0.834371396,0.005536332,0,0,0.000692042,0.000230681,0,0.000230681,0,0,0,0,0.000230681,0.000461361,0,0.005305652,FALSE
85,85,,2221,2221,2221,,,3384,11,,,,,,,,,,,,,,,0,1,1,0,0,1.523638001,0.004952724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
86,86,,9296,9296,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
87,87,6,1460,1466,1466,,,762,14,,,,,,1,,,,,,,,,0.004092769,0.995907231,1,0,0,0.519781719,0.009549795,0,0,0,0,0,0.000682128,0,0,0,0,0,0,0,0,FALSE
88,88,42458,1506,43964,0,,,3541,6,,,3355,,,112,1,,,,,,,39,0.9657447,0.0342553,0,0,0,0.080543172,0.000136475,0,0,0.076312437,0,0,0.002547539,2.27E-05,0,0,0,0,0,0,0.000887089,TRUE
89,89,,150128,150128,0,,,5431,25,,,9305,,,106,229,,,,,,,15,0,1,0,0,0,0.036175797,0.000166525,0,0,0.061980443,0,0,0.000706064,0.001525365,0,0,0,0,0,0,9.99E-05,TRUE
90,90,,87684,87684,12500,,,3229,155,1,,71,,,996,366,,,,,,,133,0,1,0.142557365,0,0,0.036825419,0.001767711,1.14E-05,0,0.000809726,0,0,0.011358971,0.00417408,0,0,0,0,0,0,0.00151681,TRUE
91,91,1242,36634,37876,0,,2,,,1,,2,2,,89,,,,,21465,,,15930,0.032791213,0.967208787,0,0,5.28E-05,0,0,2.64E-05,0,5.28E-05,5.28E-05,0,0.002349773,0,0,0,0,0.56671771,0,0,0.420582955,TRUE
92,92,51,7706,7757,7757,2,179,810,25,,,181,10,7,269,6,,,,74,,,427,0.006574707,0.993425293,1,0.000257832,0.023075931,0.104421813,0.003222895,0,0,0.023333763,0.001289158,0.000902411,0.034678355,0.000773495,0,0,0,0.009539771,0,0,0.055047054,TRUE
93,93,,10590,10590,10590,,,459,,,,,,,151,60,,,,,,,50,0,1,1,0,0,0.043342776,0,0,0,0,0,0,0.014258735,0.005665722,0,0,0,0,0,0,0.004721435,TRUE
94,94,,6019,6019,0,,,,34,,,,,,,,,,,170,,,,0,1,0,0,0,0,0.005648779,0,0,0,0,0,0,0,0,0,0,0.028243894,0,0,0,FALSE
95,95,,40529,40529,0,,,,12,,,,,,7,18,,,,,,,,0,1,0,0,0,0,0.000296084,0,0,0,0,0,0.000172716,0.000444126,0,0,0,0,0,0,0,TRUE
96,96,,3273,3273,3273,,,413,,,,1,,,21,25,,,,,,,2,0,1,1,0,0,0.126183929,0,0,0,0.00030553,0,0,0.006416132,0.007638252,0,0,0,0,0,0,0.00061106,TRUE
97,97,,4577,4577,4577,,,1524,332,8,,,,,172,,,,,1,,,,0,1,1,0,0,0.332969194,0.072536596,0.00174787,0,0,0,0,0.0375792,0,0,0,0,0.000218484,0,0,0,FALSE
98,98,52,10931,10983,10983,2,283,1047,307,6,,166,16,5,18,13,,,,112,6,4,248,0.00473459,0.99526541,1,0.0001821,0.025767095,0.095329145,0.02795229,0.000546299,0,0.015114268,0.001456797,0.000455249,0.001638896,0.001183647,0,0,0,0.010197578,0.000546299,0.000364199,0.022580351,FALSE
99,99,,33829,33829,0,4,8,,1330,125,,30,13,10,50,53,,,,294,,16,9,0,1,0,0.000118242,0.000236483,0,0.03931538,0.003695055,0,0.000886813,0.000384286,0.000295604,0.001478022,0.001566703,0,0,0,0.008690768,0,0.000472967,0.000266044,FALSE
100,100,,1970,1970,0,,,,29,,,60,,,19,3,,,,2,,,38,0,1,0,0,0,0,0.014720812,0,0,0.030456853,0,0,0.00964467,0.001522843,0,0,0,0.001015228,0,0,0.01928934,FALSE
101,101,42,1481,1523,0,,,,,,1,139,1,1,6,,,,,,,,2,0.02757715,0.97242285,0,0,0,0,0,0,0.000656599,0.091267236,0.000656599,0.000656599,0.003939593,0,0,0,0,0,0,0,0.001313198,TRUE
102,102,363,187305,187668,187666,,749,480,,395,30,5822,1495,67,39517,177,,,,,,9,3636,0.001934267,0.998065733,0.999989343,0,0.003991091,0.002557708,0,0.002104781,0.000159857,0.03102287,0.007966196,0.000357013,0.210568664,0.000943155,0,0,0,0,0,4.80E-05,0.01937464,TRUE
103,103,12,6349,6361,0,2,,,160,42,,225,4,,123,7,,,,5,3,6,10,0.001886496,0.998113504,0,0.000314416,0,0,0.025153278,0.006602735,0,0.035371797,0.000628832,0,0.019336582,0.001100456,0,0,0,0.00078604,0.000471624,0.000943248,0.00157208,FALSE
104,104,654,17913,18567,0,,,,654,,,62,,,,,,,,179,,,,0.035223784,0.964776216,0,0,0,0,0.035223784,0,0,0.003339258,0,0,0,0,0,0,0,0.00964076,0,0,0,FALSE
105,105,2919,121399,124318,0,8,3,,,,,679,,,4,2,,,,103,,14,15,0.023480107,0.976519893,0,6.44E-05,2.41E-05,0,0,0,0,0.0054618,0,0,3.22E-05,1.61E-05,0,0,0,0.00082852,0,0.000112614,0.000120658,FALSE
106,106,1,1991,1992,0,,31,,135,2,,20,,,6,,,,,,,,7,0.000502008,0.999497992,0,0,0.015562249,0,0.067771084,0.001004016,0,0.010040161,0,0,0.003012048,0,0,0,0,0,0,0,0.003514056,FALSE
107,107,4,4049,4053,0,1,8,,538,,,25,1,,14,20,,,,87,,1,,0.000986923,0.999013077,0,0.000246731,0.001973847,0,0.132741179,0,0,0.00616827,0.000246731,0,0.003454231,0.004934616,0,0,0,0.021465581,0,0.000246731,0,FALSE
108,108,,10853,10853,0,,1,,,,,,3,1,7,,,,,55,,,2,0,1,0,0,9.21E-05,0,0,0,0,0,0.000276421,9.21E-05,0.000644983,0,0,0,0,0.005067723,0,0,0.000184281,FALSE
109,109,18,11601,11619,11615,,21,1973,21,3,,66,,,108,3,,,,29,,4,4,0.001549187,0.998450813,0.999655736,0,0.001807384,0.169808073,0.001807384,0.000258198,0,0.005680351,0,0,0.00929512,0.000258198,0,0,0,0.002495912,0,0.000344264,0.000344264,FALSE
110,110,9,4039,4048,0,,,,,,,,,,4,,,,,1,,,,0.00222332,0.99777668,0,0,0,0,0,0,0,0,0,0,0.000988142,0,0,0,0,0.000247036,0,0,0,FALSE
111,111,4,7640,7644,7644,2,3,2994,157,37,,2,1,,60,3,,,,8,,1,1,0.000523286,0.999476714,1,0.000261643,0.000392465,0.391679749,0.020538985,0.004840398,0,0.000261643,0.000130822,0,0.007849294,0.000392465,0,0,0,0.001046572,0,0.000130822,0.000130822,FALSE
112,112,432,19874,20306,20305,,123,4757,1,,,157,87,,11,47,,,,207,,,21,0.0212745,0.9787255,0.999950753,0,0.006057323,0.234265734,4.92E-05,0,0,0.007731705,0.004284448,0,0.000541712,0.002314587,0,0,0,0.010194031,0,0,0.001034177,FALSE
